"yvar","variable","importance"
"OGMn","sm_q01.t.minus.3",13579.4127581277
"OGMn","sm_q01.t.minus.3",14672.5603782984
"OGMn","sm_q01.t.minus.3",15314.3664653252
"GSL.50","sm_q01.t.minus.3",8793.81981024664
"GSL.50","sm_q01.t.minus.3",7711.70446032086
"GSL.50","sm_q01.t.minus.3",8521.06473301149
"GSL.50","sm_q01.t.minus.3",8965.44657104868
"GSL.50","sm_q01.t.minus.3",7850.61106643023
"GSL.50","sm_q01.t.minus.3",9011.64668895528
"GSL.50","sm_q01.t.minus.3",8590.75286556011
"GSL.50","sm_q01.t.minus.3",9202.1006758128
"GSL.50","sm_q01.t.minus.3",8453.04753199416
"GSL.50","sm_q01.t.minus.3",8943.68778729365
"EVImax","sm_q01.t.minus.3",0.322286111726431
"EVImax","sm_q01.t.minus.3",0.36189533762619
"EVImax","sm_q01.t.minus.3",0.328499686242648
"EVImax","sm_q01.t.minus.3",0.314113308394686
"EVImax","sm_q01.t.minus.3",0.265705500978307
"EVImax","sm_q01.t.minus.3",0.31251848979759
"EVImax","sm_q01.t.minus.3",0.300014013942
"EVImax","sm_q01.t.minus.3",0.28109127779743
"EVImax","sm_q01.t.minus.3",0.325377345233655
"EVImax","sm_q01.t.minus.3",0.328964865231396
"OGI","sm_q01.t.minus.2",2144.39391679191
"OGI","sm_q01.t.minus.2",2295.07069544642
"OGI","sm_q01.t.minus.2",2117.97217299627
"OGI","sm_q01.t.minus.2",1970.31189330822
"OGI","sm_q01.t.minus.2",2158.01497910486
"OGI","sm_q01.t.minus.2",2244.98927262236
"OGI","sm_q01.t.minus.2",2118.64180001021
"OGI","sm_q01.t.minus.2",2096.58304871284
"OGI","sm_q01.t.minus.2",2225.41681995176
"OGI","sm_q01.t.minus.2",2144.188665873
"OGMn","sm_q01.t.minus.2",14322.7140885119
"OGMn","sm_q01.t.minus.2",13608.9052984631
"OGMn","sm_q01.t.minus.2",14773.3338316074
"OGMn","sm_q01.t.minus.2",15820.2130504466
"OGMn","sm_q01.t.minus.2",13956.498520373
"OGMn","sm_q01.t.minus.2",14584.5582310341
"OGMn","sm_q01.t.minus.2",13449.0289805996
"OGMn","sm_q01.t.minus.2",16087.973392996
"OGMn","sm_q01.t.minus.2",15795.5358879592
"OGMn","sm_q01.t.minus.2",15374.875702935
"GSL.50","sm_q01.t.minus.2",7878.505459252
"GSL.50","sm_q01.t.minus.2",6965.97216143362
"GSL.50","sm_q01.t.minus.2",7402.34123251876
"GSL.50","sm_q01.t.minus.2",7811.47760561469
"GSL.50","sm_q01.t.minus.2",7009.56813812453
"GSL.50","sm_q01.t.minus.2",8116.71935650391
"GSL.50","sm_q01.t.minus.2",7390.11659784547
"GSL.50","sm_q01.t.minus.2",7544.21572376146
"GSL.50","sm_q01.t.minus.2",7296.65484191512
"GSL.50","sm_q01.t.minus.2",8164.73397807763
"EVImax","sm_q01.t.minus.2",0.257481276722421
"EVImax","sm_q01.t.minus.2",0.287593612000633
"EVImax","sm_q01.t.minus.2",0.246237423766559
"EVImax","sm_q01.t.minus.2",0.238779288431345
"EVImax","sm_q01.t.minus.2",0.227823524142158
"EVImax","sm_q01.t.minus.2",0.275369989759495
"EVImax","sm_q01.t.minus.2",0.236879659868909
"EVImax","sm_q01.t.minus.2",0.215659391609303
"EVImax","sm_q01.t.minus.2",0.257982420396618
"EVImax","sm_q01.t.minus.2",0.266850451193774
"OGI","sm_q01.t.minus.1",2961.23267734968
"OGI","sm_q01.t.minus.1",2744.17528397909
"OGI","sm_q01.t.minus.1",2884.28942101541
"OGI","sm_q01.t.minus.1",2752.68040484214
"OGI","sm_q01.t.minus.1",2727.28839094494
"OGI","sm_q01.t.minus.1",2806.51317570134
"OGI","sm_q01.t.minus.1",2889.09410731646
"OGI","sm_q01.t.minus.1",3084.84996068561
"OGI","sm_q01.t.minus.1",2701.23976108313
"OGI","sm_q01.t.minus.1",3109.68883752718
"OGMn","sm_q01.t.minus.1",12633.6089463607
"OGMn","sm_q01.t.minus.1",11818.8397988701
"OGMn","sm_q01.t.minus.1",12510.4254958245
"OGMn","sm_q01.t.minus.1",12793.2463908749
"OGMn","sm_q01.t.minus.1",10374.9873392912
"OGMn","sm_q01.t.minus.1",12641.7674147127
"OGMn","sm_q01.t.minus.1",12482.2556509436
"OGMn","sm_q01.t.minus.1",13162.6338425865
"OGMn","sm_q01.t.minus.1",13234.3029469421
"OGMn","sm_q01.t.minus.1",13942.0200992654
"GSL.50","sm_q01.t.minus.1",9026.46583097585
"GSL.50","sm_q01.t.minus.1",8068.14046207811
"GSL.50","sm_q01.t.minus.1",8410.56725797663
"GSL.50","sm_q01.t.minus.1",8396.01712635956
"GSL.50","sm_q01.t.minus.1",7921.61025620239
"GSL.50","sm_q01.t.minus.1",9158.50161392393
"GSL.50","sm_q01.t.minus.1",8127.93999008452
"GSL.50","sm_q01.t.minus.1",8220.89181653583
"GSL.50","sm_q01.t.minus.1",8725.7899374973
"GSL.50","sm_q01.t.minus.1",9321.59290592696
"EVImax","sm_q01.t.minus.1",0.262176902705968
"EVImax","sm_q01.t.minus.1",0.268373112218886
"EVImax","sm_q01.t.minus.1",0.253207130816784
"EVImax","sm_q01.t.minus.1",0.246799819931737
"EVImax","sm_q01.t.minus.1",0.22224830008807
"EVImax","sm_q01.t.minus.1",0.260617922617329
"EVImax","sm_q01.t.minus.1",0.241958075845506
"EVImax","sm_q01.t.minus.1",0.23386059275035
"EVImax","sm_q01.t.minus.1",0.248139502704488
"EVImax","sm_q01.t.minus.1",0.262071377207177
"OGI","sm_q01.t.minus.0",2818.93517450924
"OGI","sm_q01.t.minus.0",2631.16114895118
"OGI","sm_q01.t.minus.0",2512.60728119725
"OGI","sm_q01.t.minus.0",2611.37666461027
"OGI","sm_q01.t.minus.0",2539.28165156596
"OGI","sm_q01.t.minus.0",2612.07037679503
"OGI","sm_q01.t.minus.0",2450.24547113116
"OGI","sm_q01.t.minus.0",2824.62898798991
"OGI","sm_q01.t.minus.0",2719.91489242115
"OGI","sm_q01.t.minus.0",2737.82167046696
"OGMn","sm_q01.t.minus.0",10364.8876124943
"OGMn","sm_q01.t.minus.0",10480.5930246637
"OGMn","sm_q01.t.minus.0",10138.4058484789
"OGMn","sm_q01.t.minus.0",11009.384835719
"OGMn","sm_q01.t.minus.0",9395.76448623229
"OGMn","sm_q01.t.minus.0",11981.0181209732
"OGMn","sm_q01.t.minus.0",10674.2028766584
"OGMn","sm_q01.t.minus.0",12008.0968155415
"OGMn","sm_q01.t.minus.0",11384.2133348051
"OGMn","sm_q01.t.minus.0",11404.0006615302
"GSL.50","sm_q01.t.minus.0",7180.7072730569
"GSL.50","sm_q01.t.minus.0",6776.68114932909
"GSL.50","sm_q01.t.minus.0",7037.53912930834
"GSL.50","sm_q01.t.minus.0",7273.30073966303
"GSL.50","sm_q01.t.minus.0",6667.32502989412
"GSL.50","sm_q01.t.minus.0",7990.80761101775
"GSL.50","sm_q01.t.minus.0",7198.95288323887
"GSL.50","sm_q01.t.minus.0",7377.98879212263
"GSL.50","sm_q01.t.minus.0",6750.46100709917
"GSL.50","sm_q01.t.minus.0",7639.35844207818
"EVImax","sm_q01.t.minus.0",0.224232542095642
"EVImax","sm_q01.t.minus.0",0.216938550629053
"EVImax","sm_q01.t.minus.0",0.208921009990269
"EVImax","sm_q01.t.minus.0",0.210564422663959
"EVImax","sm_q01.t.minus.0",0.187646142786195
"EVImax","sm_q01.t.minus.0",0.195768224390927
"EVImax","sm_q01.t.minus.0",0.208217037912208
"EVImax","sm_q01.t.minus.0",0.199360553012193
"EVImax","sm_q01.t.minus.0",0.208503014110155
"EVImax","sm_q01.t.minus.0",0.216287560611352
"OGI","sm_runs_med_dur.t.minus.3",1588.5676755776
"OGI","sm_runs_med_dur.t.minus.3",1603.72948286578
"OGI","sm_runs_med_dur.t.minus.3",1440.87780574502
"OGI","sm_runs_med_dur.t.minus.3",1477.87603886398
"OGI","sm_runs_med_dur.t.minus.3",1489.53213267854
"OGI","sm_runs_med_dur.t.minus.3",1717.48827445575
"OGI","sm_runs_med_dur.t.minus.3",1417.43458477104
"OGI","sm_runs_med_dur.t.minus.3",1509.4362704582
"OGI","sm_runs_med_dur.t.minus.3",1556.13051177669
"OGI","sm_runs_med_dur.t.minus.3",1559.94937071184
"OGMn","sm_runs_med_dur.t.minus.3",4431.3800275679
"OGMn","sm_runs_med_dur.t.minus.3",4661.53218660108
"OGMn","sm_runs_med_dur.t.minus.3",4341.66428922976
"OGMn","sm_runs_med_dur.t.minus.3",4339.28822368226
"OGMn","sm_runs_med_dur.t.minus.3",4010.64320124234
"OGMn","sm_runs_med_dur.t.minus.3",4669.35556814438
"OGMn","sm_runs_med_dur.t.minus.3",4302.71623925739
"OGMn","sm_runs_med_dur.t.minus.3",4880.40659956347
"OGMn","sm_runs_med_dur.t.minus.3",4374.93533283317
"OGMn","sm_runs_med_dur.t.minus.3",4753.84084362025
"GSL.50","sm_runs_med_dur.t.minus.3",3321.21625828184
"GSL.50","sm_runs_med_dur.t.minus.3",3449.55058311581
"GSL.50","sm_runs_med_dur.t.minus.3",3491.33008558808
"GSL.50","sm_runs_med_dur.t.minus.3",2928.93651925721
"GSL.50","sm_runs_med_dur.t.minus.3",3279.43162956866
"GSL.50","sm_runs_med_dur.t.minus.3",3162.80828302383
"GSL.50","sm_runs_med_dur.t.minus.3",3559.81025038156
"GSL.50","sm_runs_med_dur.t.minus.3",3131.00031862787
"GSL.50","sm_runs_med_dur.t.minus.3",3270.58849488665
"GSL.50","sm_runs_med_dur.t.minus.3",3389.57978278902
"EVImax","sm_runs_med_dur.t.minus.3",0.144767748084888
"EVImax","sm_runs_med_dur.t.minus.3",0.159703897075816
"EVImax","sm_runs_med_dur.t.minus.3",0.129884316301209
"EVImax","sm_runs_med_dur.t.minus.3",0.148685521654255
"EVImax","sm_runs_med_dur.t.minus.3",0.146637759736004
"EVImax","sm_runs_med_dur.t.minus.3",0.168190395583709
"EVImax","sm_runs_med_dur.t.minus.3",0.155388908018869
"EVImax","sm_runs_med_dur.t.minus.3",0.17175301131083
"EVImax","sm_runs_med_dur.t.minus.3",0.136525795021401
"EVImax","sm_runs_med_dur.t.minus.3",0.171224396151692
"OGI","sm_runs_med_dur.t.minus.2",1828.96831045131
"OGI","sm_runs_med_dur.t.minus.2",1821.72686164561
"OGI","sm_runs_med_dur.t.minus.2",1768.95961320344
"OGI","sm_runs_med_dur.t.minus.2",1716.90550686855
"OGI","sm_runs_med_dur.t.minus.2",1824.36255310213
"OGI","sm_runs_med_dur.t.minus.2",1883.34082010373
"OGI","sm_runs_med_dur.t.minus.2",1565.2507423834
"OGI","sm_runs_med_dur.t.minus.2",1566.77891640423
"OGI","sm_runs_med_dur.t.minus.2",1927.04829006368
"OGI","sm_runs_med_dur.t.minus.2",1851.9945334154
"OGMn","sm_runs_med_dur.t.minus.2",5273.54579074193
"OGMn","sm_runs_med_dur.t.minus.2",5308.11404500655
"OGMn","sm_runs_med_dur.t.minus.2",5224.81100948025
"OGMn","sm_runs_med_dur.t.minus.2",5504.6683585556
"OGMn","sm_runs_med_dur.t.minus.2",5232.29156608476
"OGMn","sm_runs_med_dur.t.minus.2",5832.00366349074
"OGMn","sm_runs_med_dur.t.minus.2",4482.04276738374
"OGMn","sm_runs_med_dur.t.minus.2",5796.4936945811
"OGMn","sm_runs_med_dur.t.minus.2",5333.35197189373
"OGMn","sm_runs_med_dur.t.minus.2",5285.58486773899
"GSL.50","sm_runs_med_dur.t.minus.2",3402.80960497194
"GSL.50","sm_runs_med_dur.t.minus.2",3509.25679330612
"GSL.50","sm_runs_med_dur.t.minus.2",3540.0767922709
"GSL.50","sm_runs_med_dur.t.minus.2",3139.64524105197
"GSL.50","sm_runs_med_dur.t.minus.2",3443.75078345889
"GSL.50","sm_runs_med_dur.t.minus.2",3484.01064358837
"GSL.50","sm_runs_med_dur.t.minus.2",3779.53999637085
"GSL.50","sm_runs_med_dur.t.minus.2",3402.97737837777
"GSL.50","sm_runs_med_dur.t.minus.2",3335.62451080079
"GSL.50","sm_runs_med_dur.t.minus.2",3634.42236703182
"EVImax","sm_runs_med_dur.t.minus.2",0.136110387081172
"EVImax","sm_runs_med_dur.t.minus.2",0.140935533820656
"EVImax","sm_runs_med_dur.t.minus.2",0.120059673231437
"EVImax","sm_runs_med_dur.t.minus.2",0.146912817184317
"EVImax","sm_runs_med_dur.t.minus.2",0.136641506640656
"EVImax","sm_runs_med_dur.t.minus.2",0.141942818552969
"EVImax","sm_runs_med_dur.t.minus.2",0.121465108075209
"EVImax","sm_runs_med_dur.t.minus.2",0.139622293174707
"EVImax","sm_runs_med_dur.t.minus.2",0.125230747010964
"EVImax","sm_runs_med_dur.t.minus.2",0.145748261122829
"OGI","sm_runs_med_dur.t.minus.1",2134.99250348487
"OGI","sm_runs_med_dur.t.minus.1",2016.17053589504
"OGI","sm_runs_med_dur.t.minus.1",2016.20141115542
"OGI","sm_runs_med_dur.t.minus.1",2147.21074720013
"OGI","sm_runs_med_dur.t.minus.1",1868.85958619077
"OGI","sm_runs_med_dur.t.minus.1",2152.57790705633
"OGI","sm_runs_med_dur.t.minus.1",1722.72766007828
"OGI","sm_runs_med_dur.t.minus.1",1858.52981178047
"OGI","sm_runs_med_dur.t.minus.1",2187.93433777645
"OGI","sm_runs_med_dur.t.minus.1",1845.28089564278
"OGMn","sm_runs_med_dur.t.minus.1",7460.71556298474
"OGMn","sm_runs_med_dur.t.minus.1",8194.86663170743
"OGMn","sm_runs_med_dur.t.minus.1",7760.53000980947
"OGMn","sm_runs_med_dur.t.minus.1",7873.91045197888
"OGMn","sm_runs_med_dur.t.minus.1",6805.59216949611
"OGMn","sm_runs_med_dur.t.minus.1",7818.1981241441
"OGMn","sm_runs_med_dur.t.minus.1",6148.84587391716
"OGMn","sm_runs_med_dur.t.minus.1",8865.91816817826
"OGMn","sm_runs_med_dur.t.minus.1",7876.98261035606
"OGMn","sm_runs_med_dur.t.minus.1",7545.2610313255
"GSL.50","sm_runs_med_dur.t.minus.1",3207.42012659975
"GSL.50","sm_runs_med_dur.t.minus.1",3472.12038034887
"GSL.50","sm_runs_med_dur.t.minus.1",3146.95487593961
"GSL.50","sm_runs_med_dur.t.minus.1",2474.53506124002
"GSL.50","sm_runs_med_dur.t.minus.1",3063.51955105258
"GSL.50","sm_runs_med_dur.t.minus.1",3194.45449265356
"GSL.50","sm_runs_med_dur.t.minus.1",3617.39167369387
"GSL.50","sm_runs_med_dur.t.minus.1",2938.94751621652
"GSL.50","sm_runs_med_dur.t.minus.1",3124.64868492254
"GSL.50","sm_runs_med_dur.t.minus.1",3353.04444103514
"EVImax","sm_runs_med_dur.t.minus.1",0.151605652483292
"EVImax","sm_runs_med_dur.t.minus.1",0.156418366232294
"EVImax","sm_runs_med_dur.t.minus.1",0.127569784376415
"EVImax","sm_runs_med_dur.t.minus.1",0.147858846558629
"EVImax","sm_runs_med_dur.t.minus.1",0.142841729239062
"EVImax","sm_runs_med_dur.t.minus.1",0.143579588216438
"EVImax","sm_runs_med_dur.t.minus.1",0.147857466706787
"EVImax","sm_runs_med_dur.t.minus.1",0.149073223101734
"EVImax","sm_runs_med_dur.t.minus.1",0.130088566841733
"EVImax","sm_runs_med_dur.t.minus.1",0.148973474498621
"OGI","sm_runs_med_dur.t.minus.0",2808.68089272793
"OGI","sm_runs_med_dur.t.minus.0",2819.5318222787
"OGI","sm_runs_med_dur.t.minus.0",2288.06619651087
"OGI","sm_runs_med_dur.t.minus.0",2634.33541984267
"OGI","sm_runs_med_dur.t.minus.0",3080.14521271781
"OGI","sm_runs_med_dur.t.minus.0",3437.26116909662
"OGI","sm_runs_med_dur.t.minus.0",2706.48724207624
"OGI","sm_runs_med_dur.t.minus.0",2914.23700428627
"OGI","sm_runs_med_dur.t.minus.0",3150.60510328591
"OGI","sm_runs_med_dur.t.minus.0",2530.59243545701
"OGMn","sm_runs_med_dur.t.minus.0",9458.14724790626
"OGMn","sm_runs_med_dur.t.minus.0",8309.09973656973
"OGMn","sm_runs_med_dur.t.minus.0",9277.365753828
"OGMn","sm_runs_med_dur.t.minus.0",9247.50880661206
"OGMn","sm_runs_med_dur.t.minus.0",7521.18371690936
"OGMn","sm_runs_med_dur.t.minus.0",9736.97906288665
"OGMn","sm_runs_med_dur.t.minus.0",8622.77555011168
"OGMn","sm_runs_med_dur.t.minus.0",9713.90643950452
"OGMn","sm_runs_med_dur.t.minus.0",9245.33206998622
"OGMn","sm_runs_med_dur.t.minus.0",9609.55349048423
"GSL.50","sm_runs_med_dur.t.minus.0",4105.87727229087
"GSL.50","sm_runs_med_dur.t.minus.0",4807.49477296884
"GSL.50","sm_runs_med_dur.t.minus.0",4495.91930874585
"GSL.50","sm_runs_med_dur.t.minus.0",3924.96028204235
"GSL.50","sm_runs_med_dur.t.minus.0",4569.87039877611
"GSL.50","sm_runs_med_dur.t.minus.0",4633.81610764255
"GSL.50","sm_runs_med_dur.t.minus.0",5006.9950593179
"GSL.50","sm_runs_med_dur.t.minus.0",4619.14339953663
"GSL.50","sm_runs_med_dur.t.minus.0",4676.66243344606
"GSL.50","sm_runs_med_dur.t.minus.0",4707.02035381763
"EVImax","sm_runs_med_dur.t.minus.0",0.124909020115901
"EVImax","sm_runs_med_dur.t.minus.0",0.122498832083117
"EVImax","sm_runs_med_dur.t.minus.0",0.114773071930337
"EVImax","sm_runs_med_dur.t.minus.0",0.120344020649679
"EVImax","sm_runs_med_dur.t.minus.0",0.12739209628042
"EVImax","sm_runs_med_dur.t.minus.0",0.119905298145143
"EVImax","sm_runs_med_dur.t.minus.0",0.116074925213907
"EVImax","sm_runs_med_dur.t.minus.0",0.124459422287672
"EVImax","sm_runs_med_dur.t.minus.0",0.114284609527148
"EVImax","sm_runs_med_dur.t.minus.0",0.128880301168183
